order_id,order_value_inr,region,session_duration_sec
O1019589,370,South,110
O1019590,567,South,33
O1019591,482,North,99
O1019592,94,East,11
O1019593,168,South,2
O1019594,314,North,50
O1019595,659,South,58
O1019596,291,East,35
O1019597,487,North,19
O1019598,544,South,32
O1019599,529,South,5
O1019600,307,South,24
O1019601,227,North,81
O1019602,209,East,88
O1019603,1782,North,43
O1019604,507,South,16
O1019605,1013,South,20
O1019606,266,East,27
O1019607,753,South,39
O1019608,318,West,21
O1019609,398,East,19
O1019610,350,South,39
O1019611,260,West,27
O1019612,262,West,77
O1019613,396,North,400
O1019614,301,West,2
O1019615,430,North,51
O1019616,265,East,15
O1019617,575,East,40
O1019618,321,East,39
O1019619,915,North,68
O1019620,393,West,86
O1019621,383,South,72
O1019622,899,North,26
O1019623,315,East,3
O1019624,329,West,21
O1019625,284,West,102
O1019626,447,South,34
O1019627,279,North,72
O1019628,595,South,58
O1019629,394,West,68
O1019630,614,West,83
O1019631,580,South,121
O1019632,312,North,14
O1019633,279,East,3
O1019634,342,East,44
O1019635,405,East,143
O1019636,477,North,9
O1019637,504,West,162
O1019638,397,North,120
O1019639,287,West,199
O1019640,301,West,21
O1019641,523,West,32
O1019642,291,South,107
O1019643,534,East,19
O1019644,543,South,224
O1019645,869,North,8
O1019646,317,East,25
O1019647,343,South,37
O1019648,127,South,14
O1019649,252,West,4
O1019650,250,North,128
O1019651,519,South,23
O1019652,996,East,50
O1019653,539,North,12
O1019654,662,East,80
O1019655,283,North,7
O1019656,222,West,74
O1019657,357,East,63
O1019658,295,North,54
O1019659,262,South,69
O1019660,450,East,18
O1019661,223,North,55
O1019662,610,South,2
O1019663,330,North,18
O1019664,394,East,60
O1019665,424,West,35
O1019666,319,South,2
O1019667,760,South,54
O1019668,181,West,108
O1019669,766,South,2
O1019670,339,North,70
O1019671,639,West,15
O1019672,446,East,7
O1019673,617,South,46
O1019674,380,East,61
O1019675,455,East,3
O1019676,699,North,2
O1019677,423,North,113
O1019678,784,North,4
O1019679,481,South,2
O1019680,280,East,21
O1019681,338,South,96
O1019682,629,East,54
O1019683,217,South,96
O1019684,600,West,4
O1019685,336,North,35
O1019686,212,South,76
O1019687,447,East,75
O1019688,284,East,71
O1019689,303,North,133
O1019690,295,North,20
O1019691,427,South,10
O1019692,332,South,14
O1019693,491,North,31
O1019694,669,West,11
O1019695,529,North,129
O1019696,995,South,31
O1019697,1125,South,213
O1019698,349,South,103
O1019699,227,North,48
O1019700,349,West,39
O1019701,428,North,19
O1019702,1228,North,118
O1019703,334,South,28
O1019704,464,North,41
O1019705,287,South,11
O1019706,339,West,4
O1019707,220,South,29
O1019708,194,North,26
O1019709,797,West,199
O1019710,688,South,19
O1019711,335,West,20
O1019712,687,West,43
O1019713,210,West,11
O1019714,370,North,170
O1019715,440,South,182
O1019716,760,West,9
O1019717,445,East,47
O1019718,530,South,20
O1019719,319,West,67
O1019720,460,West,77
O1019721,759,South,9
O1019722,180,North,69
O1019723,712,South,68
O1019724,363,North,25
O1019725,200,East,48
O1019726,353,East,10
O1019727,769,North,37
O1019728,317,North,25
O1019729,469,West,44
O1019730,180,East,12
O1019731,162,East,21
O1019732,235,North,50
O1019733,669,South,267
O1019734,393,West,36
O1019735,699,East,26
O1019736,720,East,12
O1019737,276,West,66
O1019738,883,North,55
O1019739,307,West,52
O1019740,665,South,2
O1019741,652,West,77
O1019742,417,South,49
O1019743,417,East,3
O1019744,474,North,47
O1019745,427,West,69
O1019746,332,North,8
O1019747,318,East,170
O1019748,333,North,111
O1019749,742,South,2
O1019750,182,South,12
O1019751,315,North,66
O1019752,343,East,12
O1019753,360,South,91
O1019754,468,South,22
O1019755,206,South,118
O1019756,674,South,5
O1019757,629,South,32
O1019758,565,North,176
O1019759,364,West,15
O1019760,279,South,47
O1019761,343,South,17
O1019762,416,East,25
O1019763,563,North,5
O1019764,387,North,2
O1019765,483,North,9
O1019766,325,South,20
O1019767,466,South,68
O1019768,356,East,63
O1019769,461,West,42
O1019770,167,North,34
O1019771,515,East,39
O1019772,528,East,46
O1019773,526,East,70
O1019774,246,West,76
O1019775,283,South,129
O1019776,261,West,27
O1019777,476,North,13
O1019778,561,East,27
O1019779,285,West,41
O1019780,779,South,48
O1019781,774,North,109
O1019782,432,South,10
O1019783,486,West,76
O1019784,174,North,48
O1019785,310,South,37
O1019786,216,West,127
O1019787,256,East,48
O1019788,522,South,105
O1019789,589,East,89
O1019790,601,North,24
O1019791,455,West,62
O1019792,524,North,29
O1019793,182,South,31
O1019794,212,South,132
O1019795,363,East,25
O1019796,544,South,148
O1019797,323,West,108
O1019798,204,North,214
O1019799,285,North,10
O1019800,253,North,6
O1019801,170,North,2
O1019802,1227,South,161
O1019803,747,North,2
O1019804,150,East,2
O1019805,154,North,16
O1019806,270,South,58
O1019807,192,South,5
O1019808,1328,South,38
O1019809,270,North,43
O1019810,483,East,58
O1019811,313,South,43
O1019812,225,West,497
O1019813,681,West,90
O1019814,560,South,14
O1019815,392,South,9
O1019816,1327,South,5
O1019817,454,North,15
O1019818,321,East,2
O1019819,1051,South,11
O1019820,494,South,58
O1019821,910,South,10
O1019822,396,North,33
O1019823,89,East,100
O1019824,185,South,129
O1019825,693,East,7
O1019826,301,North,65
O1019827,458,East,22
O1019828,711,South,46
O1019829,441,North,4
O1019830,263,East,45
O1019831,401,North,81
O1019832,426,North,2
O1019833,329,East,123
O1019834,202,South,73
O1019835,338,North,81
O1019836,385,South,29
O1019837,196,West,38
O1019838,255,North,32
O1019839,282,South,76
O1019840,159,West,11
O1019841,430,North,5
O1019842,454,North,63
O1019843,307,South,107
O1019844,204,West,13
O1019845,494,South,77
O1019846,530,West,23
O1019847,424,North,23
O1019848,412,South,11
O1019849,543,South,67
O1019850,385,South,49
O1019851,255,West,47
O1019852,389,South,8
O1019853,332,West,19
O1019854,389,West,32
O1019855,628,East,59
O1019856,221,North,51
O1019857,441,South,43
O1019858,216,South,72
O1019859,255,North,167
O1019860,886,South,150
O1019861,507,North,49
O1019862,437,North,60
O1019863,176,West,21
O1019864,359,North,24
O1019865,143,South,22
O1019866,411,West,31
O1019867,216,East,6
O1019868,533,North,34
O1019869,437,South,8
O1019870,220,East,107
O1019871,488,South,47
O1019872,1149,East,83
O1019873,365,North,15
O1019874,627,South,26
O1019875,141,East,5
O1019876,510,South,122
O1019877,303,East,61
O1019878,353,North,31
O1019879,543,East,232
O1019880,357,North,13
O1019881,180,East,24
O1019882,866,South,44
O1019883,195,South,68
O1019884,265,North,48
O1019885,430,East,107
O1019886,432,North,15
O1019887,500,North,163
O1019888,431,North,55
O1019889,716,North,31
O1019890,516,East,57
O1019891,223,South,10
O1019892,110,South,42
O1019893,435,South,39
O1019894,840,South,4
O1019895,216,South,61
O1019896,239,North,39
O1019897,482,North,131
O1019898,514,North,132
O1019899,707,West,19
O1019900,916,West,72
O1019901,454,East,240
O1019902,254,North,15
O1019903,258,South,15
O1019904,307,North,4
O1019905,676,North,68
O1019906,314,North,82
O1019907,652,South,77
O1019908,188,South,126
O1019909,466,North,6
O1019910,277,West,45
O1019911,524,East,81
O1019912,355,West,12
O1019913,601,South,44
O1019914,325,North,156
O1019915,398,West,6
O1019916,604,West,26
O1019917,383,South,41
O1019918,415,West,81
O1019919,590,North,205
O1019920,388,South,12
O1019921,183,East,58
O1019922,303,South,39
O1019923,154,West,26
O1019924,356,South,11
O1019925,511,North,40
O1019926,429,West,34
O1019927,810,East,44
O1019928,766,South,44
O1019929,459,South,59
O1019930,122,East,207
O1019931,564,East,14
O1019932,274,North,23
O1019933,627,East,19
O1019934,472,West,2
O1019935,560,North,27
O1019936,518,South,92
O1019937,1333,South,12
O1019938,524,North,25
O1019939,213,North,69
O1019940,689,West,142
O1019941,325,North,127
O1019942,790,East,24
O1019943,873,South,8
O1019944,551,South,4
O1019945,213,South,4
O1019946,320,East,50
O1019947,789,East,147
O1019948,1096,North,120
O1019949,416,South,98
O1019950,352,North,71
O1019951,224,East,37
O1019952,225,South,23
O1019953,453,East,54
O1019954,573,East,34
O1019955,192,North,58
O1019956,611,North,13
O1019957,801,East,101
O1019958,553,East,43
O1019959,922,South,54
O1019960,482,North,96
O1019961,484,North,17
O1019962,480,North,27
O1019963,796,North,8
O1019964,528,South,36
O1019965,310,South,65
O1019966,499,East,34
O1019967,501,West,76
O1019968,363,East,82
O1019969,673,East,2
O1019970,422,East,53
O1019971,574,West,201
O1019972,521,North,73
O1019973,281,East,39
O1019974,247,North,36
O1019975,282,West,13
O1019976,387,West,131
O1019977,894,South,272
O1019978,394,East,12
O1019979,486,South,7
O1019980,624,West,22
O1019981,337,South,23
O1019982,328,North,82
O1019983,683,South,15
O1019984,536,North,49
O1019985,304,West,19
O1019986,328,North,88
O1019987,421,South,27
O1019988,476,North,26
O1019989,751,South,2
O1019990,526,West,4
O1019991,247,West,78
O1019992,272,South,51
O1019993,471,East,10
O1019994,433,South,186
O1019995,265,North,45
O1019996,683,North,11
O1019997,131,North,31
O1019998,477,South,42
O1019999,186,North,8
O1020000,627,South,41
O1020001,353,West,5
O1020002,586,South,26
O1020003,332,South,63
O1020004,783,South,89
O1020005,159,South,20
O1020006,626,North,46
O1020007,298,East,26
O1020008,487,North,387
O1020009,497,North,94
O1020010,201,North,101
O1020011,664,East,143
O1020012,491,North,58
O1020013,428,South,80
O1020014,489,South,95
O1020015,429,South,19
O1020016,612,West,232
O1020017,319,North,36
O1020018,613,East,49
O1020019,537,West,56
O1020020,370,North,43
O1020021,1015,North,30
O1020022,506,South,129
O1020023,445,West,3
O1020024,538,South,17
O1020025,383,West,659
O1020026,735,North,14
O1020027,399,East,27
O1020028,608,North,95
O1020029,236,South,17
O1020030,164,West,88
O1020031,493,North,141
O1020032,333,North,3
O1020033,366,South,175
O1020034,125,North,41
O1020035,944,North,55
O1020036,425,North,20
O1020037,786,North,42
O1020038,201,North,99
O1020039,424,North,98
O1020040,495,North,22
O1020041,431,South,71
O1020042,453,South,108
O1020043,201,South,158
O1020044,473,South,9
O1020045,265,West,15
O1020046,296,South,78
O1020047,407,North,145
O1020048,338,East,5
O1020049,348,West,16
O1020050,708,North,140
O1020051,373,North,9
O1020052,331,North,54
O1020053,379,North,2
O1020054,231,West,17
O1020055,438,South,19
O1020056,579,East,2
O1020057,472,East,90
O1020058,411,North,77
O1020059,545,South,2
O1020060,306,East,6
O1020061,411,North,89
O1020062,812,South,15
O1020063,348,West,51
O1020064,547,West,175
O1020065,554,East,13
O1020066,276,South,3
O1020067,569,North,53
O1020068,298,South,23
O1020069,500,West,65
O1020070,295,North,197
O1020071,464,North,50
O1020072,430,South,69
O1020073,427,South,15
O1020074,462,West,83
O1020075,309,South,3
O1020076,225,South,126
O1020077,420,South,35
O1020078,700,East,20
O1020079,540,South,55
O1020080,505,South,108
O1020081,312,South,31
O1020082,443,North,66
O1020083,266,South,151
O1020084,326,South,90
O1020085,482,North,180
O1020086,163,East,113
O1020087,958,East,26
O1020088,207,South,57
O1020089,1037,North,12
O1020090,265,South,142
O1020091,264,North,24
O1020092,331,North,43
O1020093,324,North,44
O1020094,298,North,18
O1020095,335,West,167
O1020096,422,North,103
O1020097,258,East,28
O1020098,614,East,20
O1020099,817,South,38
O1020100,153,South,194
O1020101,1020,South,93
O1020102,594,North,28
O1020103,459,West,7
O1020104,303,South,5
O1020105,438,North,68
O1020106,632,East,18
O1020107,1488,North,71
O1020108,1207,South,18
O1020109,188,North,91
O1020110,364,South,3
O1020111,419,South,87
O1020112,790,South,18
O1020113,387,South,25
O1020114,277,North,9
O1020115,414,North,11
O1020116,333,East,39
O1020117,661,North,77
O1020118,1331,South,39
O1020119,636,East,64
O1020120,649,East,21
O1020121,748,West,2
O1020122,506,East,7
O1020123,331,West,48
O1020124,347,North,27
O1020125,698,North,40
O1020126,466,North,62
O1020127,247,North,17
O1020128,776,North,39
O1020129,274,North,53
O1020130,230,West,18
O1020131,260,North,93
O1020132,470,West,86
O1020133,656,South,8
O1020134,458,South,2
O1020135,305,West,10
O1020136,269,South,65
O1020137,593,North,19
O1020138,385,South,40
O1020139,478,West,98
O1020140,376,North,33
O1020141,469,East,42
O1020142,490,East,4
O1020143,1357,South,123
O1020144,493,North,2
O1020145,332,North,30
O1020146,440,North,64
O1020147,251,East,21
O1020148,250,South,54
O1020149,754,South,22
O1020150,470,East,77
O1020151,706,North,38
O1020152,179,West,52
O1020153,248,North,64
O1020154,468,West,50
O1020155,267,South,86
O1020156,198,West,37
O1020157,235,North,71
O1020158,344,South,64
O1020159,496,South,132
O1020160,951,South,11
O1020161,238,North,81
O1020162,245,West,43
O1020163,195,North,2
O1020164,537,North,182
O1020165,429,South,49
O1020166,249,West,8
O1020167,266,North,71
O1020168,379,West,46
O1020169,390,South,5
O1020170,240,North,32
O1020171,441,North,41
O1020172,203,North,186
O1020173,413,South,62
O1020174,369,North,61
O1020175,493,East,143
O1020176,739,North,2
O1020177,335,North,30
O1020178,404,North,38
O1020179,150,North,60
O1020180,1081,North,157
O1020181,159,North,2
O1020182,387,West,3
O1020183,113,North,29
O1020184,267,East,65
O1020185,961,East,14
O1020186,715,North,50
O1020187,660,West,9
O1020188,366,South,24
O1020189,921,North,272
O1020190,459,East,18
O1020191,570,East,81
O1020192,1515,North,75
O1020193,696,South,29
O1020194,390,East,35
O1020195,521,North,97
O1020196,814,East,4
O1020197,551,South,83
O1020198,597,North,48
O1020199,768,South,152
O1020200,1429,South,43
O1020201,253,East,40
O1020202,573,South,131
O1020203,508,South,34
O1020204,333,East,44
O1020205,292,West,71
O1020206,922,North,22
O1020207,242,East,95
O1020208,199,East,91
O1020209,304,South,105
O1020210,166,North,224
O1020211,264,South,126
O1020212,238,West,65
O1020213,421,North,14
O1020214,831,South,47
O1020215,300,East,11
O1020216,622,West,62
O1020217,587,West,91
O1020218,133,East,13
O1020219,306,South,4
O1020220,334,South,2
O1020221,488,South,205
O1020222,536,North,16
O1020223,476,South,52
O1020224,258,East,19
O1020225,294,East,41
O1020226,190,North,9
O1020227,417,South,38
O1020228,336,North,167
O1020229,527,South,188
O1020230,572,West,33
O1020231,341,South,63
O1020232,465,West,61
O1020233,362,North,61
O1020234,231,East,46
O1020235,270,South,34
O1020236,130,South,12
O1020237,331,West,51
O1020238,300,South,2
O1020239,233,West,159
O1020240,608,West,169
O1020241,525,North,190
O1020242,532,North,4
O1020243,570,East,29
O1020244,403,West,73
O1020245,401,South,16
O1020246,611,West,100
O1020247,563,North,16
O1020248,674,East,2
O1020249,395,East,23
O1020250,246,South,31
O1020251,454,South,17
O1020252,302,North,46
O1020253,559,East,38
O1020254,466,South,368
O1020255,414,West,143
O1020256,332,West,125
O1020257,665,North,5
O1020258,640,North,23
O1020259,305,West,33
O1020260,218,South,71
O1020261,441,South,186
O1020262,730,South,127
O1020263,215,South,34
O1020264,510,East,2
O1020265,268,South,71
O1020266,243,South,90
O1020267,643,West,139
O1020268,558,East,4
O1020269,374,West,91
O1020270,599,West,19
O1020271,568,North,137
O1020272,192,West,47
O1020273,421,West,16
O1020274,818,South,195
O1020275,511,South,228
O1020276,109,South,155
O1020277,236,North,42
O1020278,664,South,5
O1020279,305,South,70
O1020280,707,West,130
O1020281,1122,South,87
O1020282,358,West,64
O1020283,296,East,51
O1020284,244,North,190
O1020285,589,South,223
O1020286,298,East,62
O1020287,330,North,19
O1020288,232,South,34
O1020289,325,West,13
O1020290,283,North,14
O1020291,150,North,14
O1020292,265,South,2
O1020293,586,West,2
O1020294,792,East,97
O1020295,382,South,37
O1020296,410,North,2
O1020297,465,East,106
O1020298,1076,East,37
O1020299,243,West,29
O1020300,215,North,2
O1020301,393,South,26
O1020302,491,South,2
O1020303,397,East,9
O1020304,204,South,42
O1020305,628,South,33
O1020306,377,South,4
O1020307,532,North,3
O1020308,877,South,62
O1020309,194,North,12
O1020310,171,North,164
O1020311,535,North,52
O1020312,146,North,10
O1020313,330,North,80
O1020314,303,North,90
O1020315,483,South,58
O1020316,289,South,77
O1020317,516,West,183
O1020318,237,North,13
O1020319,217,East,96
O1020320,407,West,32
O1020321,425,East,36
O1020322,468,West,59
O1020323,845,South,32
O1020324,765,East,3
O1020325,506,North,6
O1020326,605,North,81
O1020327,460,North,13
O1020328,728,West,26
O1020329,484,South,9
O1020330,306,South,39
O1020331,277,South,10
O1020332,717,North,181
O1020333,368,East,234
O1020334,1052,North,9
O1020335,232,North,60
O1020336,754,North,119
O1020337,326,South,37
O1020338,495,East,2
O1020339,210,East,4
O1020340,161,South,64
O1020341,846,South,64
O1020342,324,East,63
O1020343,660,West,46
O1020344,291,East,168
O1020345,661,South,68
O1020346,326,North,2
O1020347,220,North,53
O1020348,557,North,72
O1020349,647,South,21
O1020350,556,North,83
O1020351,375,West,78
O1020352,168,East,16
O1020353,236,South,322
O1020354,284,East,38
O1020355,355,North,29
O1020356,710,West,21
O1020357,380,South,84
O1020358,141,South,4
O1020359,110,North,161
O1020360,285,North,28
O1020361,312,West,176
O1020362,482,East,68
O1020363,195,East,51
O1020364,202,South,125
O1020365,506,South,129
O1020366,786,South,70
O1020367,151,North,15
O1020368,275,East,5
O1020369,703,North,70
O1020370,643,South,68
O1020371,254,South,123
O1020372,720,South,67
O1020373,413,North,3
O1020374,561,East,78
O1020375,284,East,22
O1020376,467,North,5
O1020377,225,South,224
O1020378,307,South,201
O1020379,348,West,242
O1020380,433,South,13
O1020381,1344,West,22
O1020382,1451,South,252
O1020383,332,North,64
O1020384,845,South,28
O1020385,232,South,55
O1020386,493,South,123
O1020387,286,North,76
O1020388,322,South,21
O1020389,1526,South,7
O1020390,332,North,59
O1020391,292,East,2
O1020392,245,South,2
O1020393,275,South,36
O1020394,198,North,79
O1020395,451,West,26
O1020396,447,East,2
O1020397,478,East,225
